kraj,dni,wariant,nazwa,cena_pln,ocena_booking,opinie_booking,status_prania,pralka_potwierdzona,pralka_tylko_opinia,usluga_prania,kuchnia,prywatna_lazienka,beachfront,sea_view,parking,plaza_booking,ocena_wyboru_1_10,link,page-content
Cypr,14,A — super: plaża / ocena / okolica,Leonardo Plaza Cypria Maris Beach Hotel & Spa,17407.00,9,253,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 650 ft from Leonardo Plaza Cypria Maris Beach Hotel & Spa.,8.2,https://www.booking.com/hotel/cy/cyprotels-hotels-and-resorts.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Leonardo Plaza Cypria Maris Beach Hotel  Spa.md
Cypr,8,A — super: plaża / ocena / okolica,Vrachia Beach Hotel & Suites - Adults Only,5489.00,9,12,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 150 ft from Vrachia Beach Hotel & Suites - Adults Only.,9.2,https://www.booking.com/hotel/cy/vrachia.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Vrachia Beach Hotel  Suites - Adults Only.md
Cypr,11,A — super: plaża / ocena / okolica,Vrachia Beach Hotel & Suites - Adults Only,7547.00,9,12,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 150 ft from Vrachia Beach Hotel & Suites - Adults Only.,9.2,https://www.booking.com/hotel/cy/vrachia.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Vrachia Beach Hotel  Suites - Adults Only.md
Cypr,14,A — super: plaża / ocena / okolica,Vrachia Beach Hotel & Suites - Adults Only,-1,9,12,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 150 ft from Vrachia Beach Hotel & Suites - Adults Only.,9.2,https://www.booking.com/hotel/cy/vrachia.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Vrachia Beach Hotel  Suites - Adults Only.md
Cypr,8,A — super: plaża / ocena / okolica,NoMa Seafront Living,7126.00,8.7,17,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,True,True,True,The nearest beach is 150 ft from NoMa Seafront Living.,6.9,https://www.booking.com/hotel/cy/seafront-living-2-bedroom.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-NoMa Seafront Living.md
Cypr,11,A — super: plaża / ocena / okolica,NoMa Seafront Living,9798.00,8.7,17,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,True,True,True,The nearest beach is 150 ft from NoMa Seafront Living.,6.9,https://www.booking.com/hotel/cy/seafront-living-2-bedroom.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-NoMa Seafront Living.md
Cypr,14,A — super: plaża / ocena / okolica,NoMa Seafront Living,12470.00,8.7,17,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,True,True,True,The nearest beach is 150 ft from NoMa Seafront Living.,6.9,https://www.booking.com/hotel/cy/seafront-living-2-bedroom.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-NoMa Seafront Living.md
Cypr,8,A — super: plaża / ocena / okolica,Constantinou Bros Athena Royal Beach Hotel,10414.00,9,151,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 150 ft from Constantinou Bros Athena Royal Beach Hotel.,8.2,https://www.booking.com/hotel/cy/athena-royal-beach.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Constantinou Bros Athena Royal Beach Hotel.md
Cypr,11,A — super: plaża / ocena / okolica,Constantinou Bros Athena Royal Beach Hotel,14319.00,9,151,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 150 ft from Constantinou Bros Athena Royal Beach Hotel.,8.2,https://www.booking.com/hotel/cy/athena-royal-beach.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Constantinou Bros Athena Royal Beach Hotel.md
Cypr,14,A — super: plaża / ocena / okolica,Constantinou Bros Athena Royal Beach Hotel,18224.00,9,151,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 150 ft from Constantinou Bros Athena Royal Beach Hotel.,8.2,https://www.booking.com/hotel/cy/athena-royal-beach.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Constantinou Bros Athena Royal Beach Hotel.md
Cypr,8,A — super: plaża / ocena / okolica,Venus Beach Hotel,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,The nearest beach is 350 ft from Venus Beach Hotel.,7.1,https://www.booking.com/hotel/cy/venus-beach-paphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Venus Beach Hotel.md
Cypr,11,A — super: plaża / ocena / okolica,Venus Beach Hotel,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,The nearest beach is 350 ft from Venus Beach Hotel.,7.1,https://www.booking.com/hotel/cy/venus-beach-paphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Venus Beach Hotel.md
Cypr,14,A — super: plaża / ocena / okolica,Venus Beach Hotel,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,The nearest beach is 350 ft from Venus Beach Hotel.,7.1,https://www.booking.com/hotel/cy/venus-beach-paphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Venus Beach Hotel.md
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Eliofos Elegant Maisonettes,2884.00,8.5,392,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,False,True,The nearest beach is 350 ft from Eliofos Elegant Maisonettes.,9.2,https://www.booking.com/hotel/cy/eliofos-center.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Eliofos Elegant Maisonettes.md
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Eliofos Elegant Maisonettes,3966.00,8.5,392,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,False,True,The nearest beach is 350 ft from Eliofos Elegant Maisonettes.,9.2,https://www.booking.com/hotel/cy/eliofos-center.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Eliofos Elegant Maisonettes.md
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Eliofos Elegant Maisonettes,5047.00,8.5,392,Pralnia/usługa prania potwierdzona; pralka w opiniach,False,True,True,True,True,False,False,True,The nearest beach is 350 ft from Eliofos Elegant Maisonettes.,9.2,https://www.booking.com/hotel/cy/eliofos-center.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Eliofos Elegant Maisonettes.md
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Santa Barbara Sea front resort and spa,3320.00,9.2,618,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 0.,10.0,https://www.booking.com/hotel/cy/santa-barbara-sea-front-resort-and-spa.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Santa Barbara Sea front resort and spa.md
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Santa Barbara Sea front resort and spa,4564.00,9.2,618,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 0.,10.0,https://www.booking.com/hotel/cy/santa-barbara-sea-front-resort-and-spa.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Santa Barbara Sea front resort and spa.md
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Santa Barbara Sea front resort and spa,5809.00,9.2,618,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 0.,10.0,https://www.booking.com/hotel/cy/santa-barbara-sea-front-resort-and-spa.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Santa Barbara Sea front resort and spa.md
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Amalia Apartments,3054.00,8.2,157,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,True,True,True,The nearest beach is 350 ft from Amalia Apartments.,9.8,https://www.booking.com/hotel/cy/amalia-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Amalia Apartments.md
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Amalia Apartments,4199.00,8.2,157,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,True,True,True,The nearest beach is 350 ft from Amalia Apartments.,9.8,https://www.booking.com/hotel/cy/amalia-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Amalia Apartments.md
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Amalia Apartments,5344.00,8.2,157,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,True,True,True,The nearest beach is 350 ft from Amalia Apartments.,9.8,https://www.booking.com/hotel/cy/amalia-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Amalia Apartments.md
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Mariela Hotel Apartments,2138.00,8.4,364,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,The nearest beach is 0.,8.9,https://www.booking.com/hotel/cy/marielahotelpaphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Mariela Hotel Apartments.md
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Mariela Hotel Apartments,2939.00,8.4,364,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,The nearest beach is 0.,8.9,https://www.booking.com/hotel/cy/marielahotelpaphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Mariela Hotel Apartments.md
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Mariela Hotel Apartments,3741.00,8.4,364,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,The nearest beach is 0.,8.9,https://www.booking.com/hotel/cy/marielahotelpaphos.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Mariela Hotel Apartments.md
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,C & A Hotel Apartments,2669.00,8.9,346,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,The nearest beach is 0.,7.2,https://www.booking.com/hotel/cy/ca-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-C  A Hotel Apartments.md
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,C & A Hotel Apartments,3670.00,8.9,346,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,The nearest beach is 0.,7.2,https://www.booking.com/hotel/cy/ca-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-C  A Hotel Apartments.md
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,C & A Hotel Apartments,4671.00,8.9,346,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,False,True,The nearest beach is 0.,7.2,https://www.booking.com/hotel/cy/ca-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-C  A Hotel Apartments.md
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Socrates Apartments,2718.00,8.6,132,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,False,True,True,Latsi Beach: 2 mi; Ttakkas Bay Beach: 2.2 mi; Polis Municipal Beach: 2.7 mi; Fotiadis Gulf Beach: 5 mi,9.7,https://www.booking.com/hotel/cy/socrates-neo-chorio.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Socrates Apartments.md
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Socrates Apartments,3703.00,8.6,132,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,False,True,True,Latsi Beach: 2 mi; Ttakkas Bay Beach: 2.2 mi; Polis Municipal Beach: 2.7 mi; Fotiadis Gulf Beach: 5 mi,9.7,https://www.booking.com/hotel/cy/socrates-neo-chorio.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Socrates Apartments.md
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Socrates Apartments,4711.00,8.6,132,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,False,True,True,Latsi Beach: 2 mi; Ttakkas Bay Beach: 2.2 mi; Polis Municipal Beach: 2.7 mi; Fotiadis Gulf Beach: 5 mi,9.7,https://www.booking.com/hotel/cy/socrates-neo-chorio.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Socrates Apartments.md
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Oasis Nature,3924.00,8.5,19,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,The nearest beach is 0.,9.3,https://www.booking.com/hotel/cy/oasis-nature-almond-house.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Oasis Nature.md
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Oasis Nature,5210.00,8.5,19,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,The nearest beach is 0.,9.3,https://www.booking.com/hotel/cy/oasis-nature-almond-house.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Oasis Nature.md
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Oasis Nature,6508.00,8.5,19,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,The nearest beach is 0.,9.3,https://www.booking.com/hotel/cy/oasis-nature-almond-house.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Oasis Nature.md
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Akamanthea Holiday Village,TBD,7.6,164,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,"The nearest beach is 1,300 ft from Akamanthea Holiday Village.",7.8,https://www.booking.com/hotel/cy/akamanthea-holiday-village.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Akamanthea Holiday Village.md
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Akamanthea Holiday Village,TBD,7.6,164,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,"The nearest beach is 1,300 ft from Akamanthea Holiday Village.",7.8,https://www.booking.com/hotel/cy/akamanthea-holiday-village.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Akamanthea Holiday Village.md
Cypr,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Akamanthea Holiday Village,TBD,7.6,164,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,"The nearest beach is 1,300 ft from Akamanthea Holiday Village.",7.8,https://www.booking.com/hotel/cy/akamanthea-holiday-village.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Akamanthea Holiday Village.md
Cypr,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Harbour No4,5090.00,9.3,4,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,The nearest beach is 650 ft from Harbour No4.,6.9,https://www.booking.com/hotel/cy/harbour-no4.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Harbour No4.md
Cypr,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Harbour No4,6999.00,9.3,4,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,True,True,The nearest beach is 650 ft from Harbour No4.,6.9,https://www.booking.com/hotel/cy/harbour-no4.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Harbour No4.md
